字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
发货,收到,0.874,东西收到,0.736204,0.263796,0.413786,2
质量,回购,0.856,多次回购服务好物流快五星好评,0.999674,0.000325962,0.999276,2
服务,服务,1.0,多次回购服务好物流快五星好评,0.999674,0.000325963,0.999276,2
物流,物流,1.0,多次回购服务好物流快五星好评,0.999674,0.000325962,0.999276,2
效果,几盒,0.857,买几盒在家有备无患,0.958697,0.0413029,0.908216,2
正品,正,0.852,宝贝正,0.999772,0.000227517,0.999494,2
发货,收到,0.874,东西收到了,0.355832,0.644167,0.209261,0
发货,收到,0.874,但我还没收到感冒就好啦哈哈,0.843801,0.156199,0.652891,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
包装,包装盒,1.0,包装盒完整,0.955974,0.044026,0.902165,2
发货,反馈,0.873,所以没有使用反馈,0.0645538,0.935446,0.856547,0
品牌,品牌,1.0,三九老品牌,0.986803,0.0131973,0.970673,2
品牌,品牌,1.0,一直值得信赖的品牌,0.999917,8.3247e-05,0.999815,2
发货,三包,0.881,喝了三包就好了,0.851944,0.148056,0.670987,2
品牌,品牌,1.0,三九老品牌,0.986803,0.0131973,0.970673,2
品牌,品牌,1.0,一直值得信赖的品牌,0.999917,8.32471e-05,0.999815,2
发货,下单,1.0,晚上下单第二天中午就收到了,0.82812,0.17188,0.618044,2
发货,收到,0.874,晚上下单第二天中午就收到了,0.82812,0.17188,0.618044,2
正品,包装,0.89,就是这个包装换了,0.539426,0.460574,0.211482,1
包装,包装,1.0,就是这个包装换了,0.539426,0.460574,0.211482,1
效果,效果,1.0,效果不错,0.999498,0.000502392,0.998884,2
效果,药效,0.888,药效很快,0.99967,0.000329699,0.999267,2
效果,待用,0.857,备着待用,0.771967,0.228033,0.49326,2
质量,速度快,0.712,速度快,0.999907,9.25521e-05,0.999794,2
效果,常备,0.854,家中常备没错,0.993112,0.00688843,0.984692,2
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
效果,常备,0.854,家里常备,0.994315,0.00568474,0.987367,2
效果,服用,0.87,平时服用效果很好,0.999811,0.000188919,0.99958,2
服务,服用,0.854,平时服用效果很好,0.999811,0.000188919,0.99958,2
效果,效果,1.0,平时服用效果很好,0.999811,0.000188918,0.99958,2
发货,收到,0.874,宝贝收到咯,0.921529,0.0784713,0.825619,2
质量,质量,1.0,质量真是没话说,0.973229,0.0267709,0.940509,2
物流,物流,1.0,物流速度真的是没话说,0.986749,0.0132512,0.970553,2
效果,速度,0.722,物流速度真的是没话说,0.986749,0.0132512,0.970553,2
质量,速度,0.888,物流速度真的是没话说,0.986749,0.0132512,0.970553,2
正品,商品,0.885,商品从外包装来看非常高档,0.998475,0.00152535,0.99661,2
价格,商品,0.884,商品从外包装来看非常高档,0.998475,0.00152535,0.99661,2
包装,商品,0.884,商品从外包装来看非常高档,0.998475,0.00152536,0.99661,2
包装,外包装,1.0,商品从外包装来看非常高档,0.998475,0.00152535,0.99661,2
质量,一分货,0.861,真是一分钱一分货,0.00237363,0.997626,0.994725,0
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
质量,回购,0.856,阿里健康大药房会继续回购,0.992486,0.00751368,0.983303,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
效果,常备,0.854,家庭常备,0.988739,0.0112606,0.974976,2
效果,效果,1.0,效果很好,0.999885,0.000115396,0.999744,2
效果,速度,0.722,速度很快,0.999424,0.000575719,0.998721,2
质量,速度,0.888,速度很快,0.999424,0.000575719,0.998721,2
效果,效果,1.0,止咳糖浆效果太好了,0.999433,0.000567246,0.998739,2
品牌,品牌,1.0,老品牌,0.990421,0.00957854,0.978714,2
效果,效果,1.0,效果很好,0.999885,0.000115396,0.999744,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
正品,商品,0.885,商品很满意,0.998291,0.00170867,0.996203,2
价格,商品,0.884,商品很满意,0.998291,0.00170867,0.996203,2
包装,商品,0.884,商品很满意,0.998291,0.00170867,0.996203,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
价格,价格便宜,0.877,价格便宜,0.979637,0.0203627,0.95475,2
效果,管用,0.874,感冒药非常管用,0.995711,0.00428898,0.990469,2
正品,商品,0.885,双十一凑单商品,0.355614,0.644386,0.209747,0
价格,商品,0.884,双十一凑单商品,0.355614,0.644386,0.209747,0
包装,商品,0.884,双十一凑单商品,0.355614,0.644386,0.209747,0
正品,正版,0.873,正版药,0.990625,0.00937511,0.979166,2
物流,物流,1.0,物流速度也很快点赞点赞,0.999953,4.7123e-05,0.999895,2
效果,速度,0.722,物流速度也很快点赞点赞,0.999953,4.7123e-05,0.999895,2
质量,速度,0.888,物流速度也很快点赞点赞,0.999953,4.71231e-05,0.999895,2
发货,发货,1.0,发货速度超级快,0.998245,0.00175506,0.9961,2
效果,速度,0.722,发货速度超级快,0.998245,0.00175506,0.9961,2
质量,速度,0.888,发货速度超级快,0.998245,0.00175506,0.9961,2
正品,正好,0.852,正好赶上家里药吃完了,0.979051,0.0209492,0.953446,2
正品,吃完,0.865,正好赶上家里药吃完了,0.979051,0.0209492,0.953446,2
正品,正品,1.0,是正品挺好的,0.998654,0.0013464,0.997008,2
包装,正品,0.89,是正品挺好的,0.998654,0.0013464,0.997008,2
正品,正品,1.0,很好是正品,0.999622,0.000377743,0.999161,2
包装,正品,0.89,很好是正品,0.999622,0.000377743,0.999161,2
包装,外面,0.863,和外面药店一样,0.359332,0.640668,0.201484,0
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
效果,效果,1.0,效果很好,0.999885,0.000115396,0.999744,2
效果,效果,1.0,很有效果,0.99981,0.000190361,0.999577,2
价格,价廉物美,0.874,价廉物美,0.999503,0.000496519,0.998897,2
质量,价廉物美,0.871,价廉物美,0.999503,0.000496519,0.998897,2
效果,常备,0.854,家居常备,0.995106,0.00489427,0.989124,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
价格,价格便宜,0.877,价格便宜,0.979637,0.0203627,0.954749,2
效果,效果,1.0,效果立竿见影,0.988087,0.0119131,0.973527,2
物流,物流,1.0,非常好物流也快每次买起来家里备用起来放着很好,0.999914,8.6127e-05,0.999809,2
效果,药效,0.888,药效好,0.999777,0.000223481,0.999503,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
发货,发货,1.0,很快就发货了,0.752317,0.247683,0.449594,2
发货,收到,0.874,东西收到了,0.355832,0.644167,0.209261,0
效果,换季,0.859,换季正好用得上,0.998407,0.0015934,0.996459,2
正品,正好,0.852,换季正好用得上,0.998407,0.0015934,0.996459,2
效果,效果,1.0,效果非常好,0.99992,8.008e-05,0.999822,2
价格,评价,0.858,现在才来评价,0.211157,0.788842,0.530761,0
包装,半盒,0.859,大概半盒,0.9097,0.0903,0.799333,2
正品,药品,0.879,家中必备的药品,0.996597,0.00340286,0.992438,2
包装,药品,0.878,家中必备的药品,0.996597,0.00340286,0.992438,2
物流,物流,1.0,物流发货很快,0.973107,0.0268925,0.940239,2
发货,发货,1.0,物流发货很快,0.973107,0.0268925,0.940239,2
正品,正品,1.0,正品产品,0.99719,0.00281042,0.993755,2
包装,正品,0.89,正品产品,0.99719,0.00281042,0.993755,2
正品,产品,0.884,正品产品,0.99719,0.00281042,0.993755,2
品牌,产品,1.0,正品产品,0.99719,0.00281042,0.993755,2
效果,常备,0.854,冬天常备三九感冒灵,0.970198,0.0298017,0.933774,2
效果,先备,0.857,先备上,0.951667,0.0483328,0.892594,2
正品,正品,1.0,正品,0.999576,0.000424336,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
价格,价格,1.0,价格划算,0.998442,0.00155841,0.996537,2
品牌,大品牌,0.913,大品牌值得信赖,0.99987,0.000130219,0.999711,2
正品,包装,0.89,包装正常,0.569178,0.430822,0.0426186,2
包装,包装,1.0,包装正常,0.569178,0.430822,0.0426186,2
效果,保质期,0.867,保质期也不错,0.999742,0.000257745,0.999427,2
包装,保质期,0.944,保质期也不错,0.999742,0.000257746,0.999427,2
正品,优惠券,0.879,用了优惠券,0.963258,0.0367424,0.91835,2
价格,价格比,0.95,价格比店里美丽多了,0.99172,0.00827994,0.9816,2
质量,价格比,0.707,价格比店里美丽多了,0.99172,0.00827994,0.9816,2
效果,效果,1.0,效果不错,0.999498,0.000502391,0.998884,2
效果,天冷,0.856,天冷了家里适合屯一些,0.982916,0.0170835,0.962037,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
效果,还用,0.86,哪知道买了还用上了,0.395523,0.604477,0.121061,0
效果,效果,1.0,效果不错,0.999498,0.000502391,0.998884,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
质量,回购,0.856,愿意无限次回购,0.995694,0.00430619,0.990431,2
效果,常备,0.854,家里常备,0.994315,0.00568474,0.987367,2
效果,有用,0.87,预防感冒很有用,0.998227,0.00177249,0.996061,2
正品,包装,0.89,就是快递包装有些潦草,0.802871,0.197129,0.561936,2
正品,包装,0.89,有好几盒东西的包装盒都压扁了,0.269785,0.730215,0.400478,0
包装,包装,1.0,就是快递包装有些潦草,0.802871,0.197129,0.561935,2
包装,包装,1.0,有好几盒东西的包装盒都压扁了,0.269785,0.730215,0.400478,0
效果,几盒,0.857,有好几盒东西的包装盒都压扁了,0.269785,0.730215,0.400478,0
包装,包装盒,1.0,有好几盒东西的包装盒都压扁了,0.269785,0.730215,0.400478,0
发货,发货,1.0,发货速度快,0.981521,0.018479,0.958935,2
质量,速度快,0.712,发货速度快,0.981521,0.018479,0.958935,2
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
发货,提前,0.869,提前备好,0.981505,0.0184949,0.9589,2
正品,正品,1.0,是正品哈哈哈哈,0.997372,0.00262815,0.99416,2
包装,正品,0.89,是正品哈哈哈哈,0.997372,0.00262815,0.99416,2
包装,包,0.892,睡不好的时候冲一包,0.471827,0.528173,0.436541,1
包装,包,0.892,包你睡到天亮,0.271179,0.728821,0.39738,0
质量,回购,0.856,又来回购点备着,0.981684,0.0183162,0.959297,2
物流,物流,1.0,物流还是很快的,0.96875,0.0312495,0.930557,2
发货,下单,1.0,第一天下单第二天就到了,0.944616,0.0553843,0.876924,2
正品,正品,1.0,正品,0.999576,0.000424336,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
价格,价格公道,0.871,价格公道,0.999524,0.00047624,0.998942,2
服务,价格公道,0.87,价格公道,0.999524,0.00047624,0.998942,2
物流,物流,1.0,赞赞赞物流很快是正品,0.999821,0.000179388,0.999601,2
正品,正品,1.0,赞赞赞物流很快是正品,0.999821,0.000179388,0.999601,2
包装,正品,0.89,赞赞赞物流很快是正品,0.999821,0.000179388,0.999601,2
质量,质量,1.0,质量好,0.999792,0.000208209,0.999537,2
正品,包装,0.89,包装用心,0.91076,0.0892405,0.801688,2
包装,包装,1.0,包装用心,0.91076,0.0892404,0.801688,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
效果,常备,0.854,家中常备的药,0.980131,0.019869,0.955847,2
价格,生产日期,0.877,生产日期新,0.93252,0.0674801,0.850044,2
发货,收到,0.874,收到了,0.391056,0.608944,0.130988,0
效果,效果,1.0,一直吃感冒灵效果好,0.998561,0.00143884,0.996803,2
正品,送货,0.875,送货很快,0.989402,0.0105981,0.976449,2
发货,送货,1.0,送货很快,0.989402,0.0105981,0.976449,2
效果,效果,1.0,效果很好,0.999885,0.000115396,0.999744,2
发货,送到,0.865,虽然是双十一但是很快送到我手上,0.989615,0.0103854,0.976921,2
正品,正品,1.0,一看就是正品,0.99483,0.00516961,0.988512,2
包装,正品,0.89,一看就是正品,0.99483,0.00516961,0.988512,2
物流,物流,1.0,东西和物流都挺好的,0.998204,0.00179583,0.996009,2
效果,速度,0.722,速度很快,0.999424,0.000575719,0.998721,2
质量,速度,0.888,速度很快,0.999424,0.000575719,0.998721,2
正品,正品,1.0,也都是正品,0.999255,0.000744982,0.998345,2
包装,正品,0.89,也都是正品,0.999255,0.000744982,0.998345,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
效果,常备,0.854,家中常备预防感冒,0.991491,0.0085093,0.98109,2
物流,物流,1.0,物流也比较快,0.986164,0.0138356,0.969254,2
物流,水火之中,0.854,救人于水火之中哈哈哈,0.996956,0.00304406,0.993235,2
效果,效果,1.0,效果不错,0.999498,0.000502392,0.998884,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
质量,速度快,0.712,速度快,0.999907,9.25521e-05,0.999794,2
物流,物流,1.0,物流非常快,0.998281,0.00171945,0.996179,2
效果,常备,0.854,家庭常备,0.988739,0.0112607,0.974976,2
发货,发货,1.0,发货速度快,0.981521,0.018479,0.958935,2
质量,速度快,0.712,发货速度快,0.981521,0.018479,0.958935,2
质量,品质,0.893,品质保证,0.999466,0.000534476,0.998812,2
品牌,品质,0.881,品质保证,0.999466,0.000534476,0.998812,2
正品,正品,1.0,是正品发货也快,0.995818,0.00418151,0.990708,2
包装,正品,0.89,是正品发货也快,0.995818,0.00418151,0.990708,2
发货,发货,1.0,是正品发货也快,0.995818,0.00418151,0.990708,2
发货,送到,0.865,可以直接送到家,0.995008,0.00499229,0.988906,2
发货,到货,1.0,当天拍第二天就到货了,0.763259,0.236741,0.473908,2
物流,物流,1.0,物流快,0.996123,0.00387649,0.991386,2
效果,效果,1.0,效果也可以,0.999142,0.000857601,0.998094,2
发货,收货,1.0,收货有迟缓,0.0153972,0.984603,0.965784,0
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
价格,价格,1.0,价格优惠,0.992851,0.00714879,0.984114,2
正品,包装,0.89,包装完好,0.975809,0.0241915,0.946241,2
包装,包装,1.0,包装完好,0.975809,0.0241915,0.946241,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
价格,价格,1.0,价格也比较合算,0.998141,0.00185874,0.99587,2
正品,正品,1.0,是正品～～,0.996514,0.00348571,0.992254,2
包装,正品,0.89,是正品～～,0.996514,0.00348571,0.992254,2
味道,天气,0.871,天气转凉了,0.770767,0.229233,0.490594,2
正品,温差,0.858,秋冬温差大备一些家庭必备药,0.973627,0.0263733,0.941393,2
价格,以防万一,0.854,以防万一,0.934096,0.0659037,0.853547,2
物流,物流,1.0,物流速度快,0.995161,0.0048394,0.989246,2
质量,速度快,0.712,物流速度快,0.995161,0.0048394,0.989246,2
发货,到货,1.0,到货前电话通知,0.472113,0.527887,0.442261,1
效果,常备,0.854,感冒常备,0.825577,0.174423,0.612393,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
效果,速度,0.722,速度又快,0.999838,0.00016239,0.999639,2
质量,速度,0.888,速度又快,0.999838,0.00016239,0.999639,2
发货,收到,0.874,第天就收到了,0.891281,0.108719,0.758401,2
效果,及时雨,0.855,及时雨啊,0.604081,0.395919,0.120181,2
发货,发货,1.0,发货还挺快,0.758296,0.241704,0.462881,2
效果,有用,0.87,这药真的有用,0.64416,0.35584,0.209245,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
价格,价格,1.0,价格实惠,0.999855,0.000145209,0.999677,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
效果,常备,0.854,家中常备的药品,0.986341,0.0136586,0.969648,2
正品,药品,0.879,家中常备的药品,0.986341,0.0136586,0.969648,2
包装,药品,0.878,家中常备的药品,0.986341,0.0136586,0.969648,2
味道,天气,0.871,天气冷了,0.990345,0.00965488,0.978545,2
质量,品质,0.893,品质保障,0.999796,0.000203968,0.999547,2
品牌,品质,0.881,品质保障,0.999796,0.000203968,0.999547,2
价格,价格便宜,0.877,价格便宜,0.979637,0.0203627,0.954749,2
效果,效果,1.0,效果不错,0.999498,0.000502392,0.998884,2
质量,速度快,0.712,快递速度快,0.988177,0.0118234,0.973726,2
发货,送货上门,0.899,还送货上门,0.857308,0.142692,0.682908,2
发货,收到,0.874,宝贝收到了,0.905408,0.0945918,0.789796,2
价格,生产日期,0.877,生产日期还是比较近的,0.742908,0.257092,0.428685,2
效果,速度,0.722,速度好快感动*了,0.99995,5.02784e-05,0.999888,2
质量,速度,0.888,速度好快感动*了,0.99995,5.02784e-05,0.999888,2
效果,先备,0.857,疫情先备点,0.454299,0.545701,0.0859767,1
味道,天气,0.871,天气冷了,0.990345,0.00965488,0.978545,2
正品,药品,0.879,备点常用药品,0.940356,0.0596438,0.867458,2
包装,药品,0.878,备点常用药品,0.940356,0.0596438,0.867458,2
物流,物流,1.0,物流速度很快,0.994871,0.00512919,0.988602,2
效果,速度,0.722,物流速度很快,0.994871,0.00512919,0.988602,2
质量,速度,0.888,物流速度很快,0.994871,0.00512919,0.988602,2
价格,价格,1.0,价格很划算,0.9992,0.000799472,0.998223,2
效果,有用,0.87,有用啊,0.986464,0.0135361,0.96992,2
价格,价格比,0.95,价格比在实体店优惠,0.987317,0.0126826,0.971817,2
质量,价格比,0.707,价格比在实体店优惠,0.987317,0.0126826,0.971817,2
效果,效果,1.0,用的效果给力,0.999854,0.000146408,0.999675,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
正品,药品,0.879,家庭备用药品,0.854801,0.145199,0.677336,2
包装,药品,0.878,家庭备用药品,0.854801,0.145199,0.677336,2
质量,质量,1.0,质量好,0.999792,0.000208209,0.999537,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
发货,收到,0.874,收到了,0.391056,0.608944,0.130988,0
质量,回购,0.856,回购多少次,0.995889,0.00411082,0.990865,2
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
正品,正品,1.0,正品,0.999576,0.000424336,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
正品,正品,1.0,看起来应该是正品,0.993545,0.00645473,0.985656,2
包装,正品,0.89,看起来应该是正品,0.993545,0.00645474,0.985656,2
发货,提前,0.869,提前买买好,0.994857,0.00514328,0.98857,2
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
味道,味道,1.0,味道很正,0.999761,0.00023853,0.99947,2
正品,入口,0.861,入口柔一线喉,0.500873,0.499127,0.982531,1
味道,入口,0.861,入口柔一线喉,0.500873,0.499127,0.982532,1
服务,服务,1.0,服务很好,0.992007,0.00799272,0.982238,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
发货,发货,1.0,发货挺快,0.93386,0.0661403,0.853022,2
效果,常备,0.854,常备,0.991623,0.00837707,0.981384,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
物流,物流,1.0,物流快,0.996123,0.00387649,0.991386,2
物流,物流,1.0,物流快,0.996123,0.00387649,0.991386,2
服务,服务,1.0,服务好,0.984591,0.0154092,0.965757,2
质量,质量,1.0,质量好,0.999792,0.000208209,0.999537,2
物流,物流,1.0,物流很快的哦,0.998203,0.00179654,0.996008,2
效果,速度,0.722,速度很快,0.999424,0.000575719,0.998721,2
质量,速度,0.888,速度很快,0.999424,0.000575719,0.998721,2
质量,质量,1.0,质量很好,0.999824,0.000176511,0.999608,2
质量,服务态度,0.877,服务态度很好,0.991091,0.00890882,0.980203,2
服务,服务态度,0.881,服务态度很好,0.991091,0.00890882,0.980203,2
品牌,体验,0.867,一次比较不错的购物体验,0.997692,0.0023079,0.994871,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
效果,换季,0.859,换季必备呀,0.998772,0.00122789,0.997271,2
正品,药品,0.879,药品非常好,0.999136,0.000863589,0.998081,2
包装,药品,0.878,药品非常好,0.999136,0.00086359,0.998081,2
价格,价钱,0.892,价钱合理,0.998445,0.00155547,0.996543,2
质量,质量,1.0,非常的好用快递也非常的快质量也不错商家服务态度也好很喜欢很不错很好的一家店,0.999982,1.77677e-05,0.999961,2
质量,服务态度,0.877,非常的好用快递也非常的快质量也不错商家服务态度也好很喜欢很不错很好的一家店,0.999982,1.77677e-05,0.999961,2
服务,服务态度,0.881,非常的好用快递也非常的快质量也不错商家服务态度也好很喜欢很不错很好的一家店,0.999982,1.77677e-05,0.999961,2
效果,速度,0.722,速度相当快,0.999847,0.000152796,0.99966,2
质量,速度,0.888,速度相当快,0.999847,0.000152796,0.99966,2
发货,发货,1.0,发货及时,0.689039,0.310961,0.308977,2
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
服务,客服,0.878,客服态度很好,0.982881,0.0171188,0.961958,2
物流,物流,1.0,物流也很快,0.998092,0.00190818,0.99576,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
正品,物品,0.876,而且物品保真,0.998514,0.00148556,0.996699,2
物流,物品,0.865,而且物品保真,0.998514,0.00148556,0.996699,2
包装,物品,0.886,而且物品保真,0.998514,0.00148556,0.996699,2
价格,价格,1.0,价格很合适,0.999601,0.00039889,0.999114,2
发货,到货,1.0,到货快,0.983943,0.0160568,0.964318,2
效果,效率高,0.701,效率高,0.999784,0.000216061,0.99952,2
质量,效率高,0.725,效率高,0.999784,0.000216061,0.99952,2
效果,药效,0.888,药效强筋,0.983941,0.0160591,0.964313,2
物流,物流,1.0,物流迅速,0.993001,0.0069986,0.984448,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
发货,送货上门,0.899,送货上门,0.978926,0.0210735,0.95317,2
效果,药效,0.888,药效不错,0.999382,0.000617999,0.998627,2
发货,收到,0.874,快递第二天就收到了,0.271355,0.728645,0.396989,0
效果,四季,0.863,感冒灵四季必备,0.995395,0.00460486,0.989767,2
服务,喝下,0.841,喝下暖暖的,0.999697,0.000302715,0.999327,2
效果,常备,0.854,家里常备,0.994315,0.00568474,0.987367,2
质量,速度快,0.712,快递速度快,0.988177,0.0118234,0.973726,2
发货,发货,1.0,发货,0.122056,0.877944,0.728764,0
发货,发货,1.0,发货特别快,0.982275,0.0177251,0.960611,2
发货,送到,0.865,今天就送到了,0.97547,0.0245297,0.945489,2
发货,收到,0.874,快递收到,0.596001,0.403999,0.102224,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
正品,药品,0.879,药品保证,0.993974,0.00602568,0.986609,2
包装,药品,0.878,药品保证,0.993974,0.00602568,0.986609,2
包装,头,0.864,头一次买,0.988362,0.0116376,0.974139,2
发货,发货,1.0,发货速度快,0.981521,0.018479,0.958935,2
质量,速度快,0.712,发货速度快,0.981521,0.018479,0.958935,2
发货,囤货,0.888,双十一凑单囤货,0.496436,0.503564,0.928718,1
正品,吃完,0.865,已经吃完了,0.97759,0.0224096,0.950201,2
正品,正品,1.0,正品,0.999576,0.000424336,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
物流,物流,1.0,物流也很快,0.998092,0.00190819,0.99576,2
效果,常备,0.854,常备着,0.989865,0.0101354,0.977477,2
味道,味道,1.0,味道好极liao,0.998861,0.00113864,0.99747,2
效果,常备,0.854,家中常备一点很安心,0.99951,0.00048958,0.998912,2
发货,送货上门,0.899,直接送货上门,0.94275,0.0572503,0.872777,2
发货,发货,1.0,发货速度快,0.981521,0.018479,0.958935,2
质量,速度快,0.712,发货速度快,0.981521,0.018479,0.958935,2
发货,收到,0.874,收到啦,0.876681,0.123319,0.725957,2
发货,发货,1.0,发货快购买方便,0.993023,0.00697716,0.984495,2
发货,下单,1.0,er马上下单了999,0.911235,0.0887647,0.802745,2
服务,客服,0.878,客服服务很好,0.988245,0.0117546,0.973879,2
服务,服务,1.0,客服服务很好,0.988245,0.0117546,0.973879,2
正品,正好,0.852,现在是感冒多发事件正好用的上,0.104917,0.895083,0.766851,0
效果,效果,1.0,一直都是吃这个药效果很好,0.999869,0.000131065,0.999709,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
效果,常备,0.854,家里常备些,0.978451,0.0215494,0.952112,2
效果,天冷,0.856,天冷备在家里,0.980843,0.0191566,0.95743,2
发货,囤货,0.888,凑单囤货用的,0.260728,0.739272,0.420605,0
效果,疗效,1.0,疗效待检验,0.0873008,0.912699,0.805998,0
效果,常备,0.854,家中常备品,0.993248,0.00675174,0.984996,2
正品,品,0.871,家中常备品,0.993248,0.00675173,0.984996,2
品牌,品,0.873,家中常备品,0.993248,0.00675174,0.984996,2
包装,品,0.875,家中常备品,0.993248,0.00675174,0.984996,2
效果,常备,0.854,常备的家庭药,0.933027,0.0669726,0.851172,2
效果,速度,0.722,快递速度很快,0.970829,0.0291709,0.935176,2
质量,速度,0.888,快递速度很快,0.970829,0.0291709,0.935176,2
效果,管用,0.874,挺管用的,0.997285,0.00271528,0.993966,2
效果,换季,0.859,换季必备,0.999353,0.000647464,0.998561,2
物流,物流,1.0,物流也挺快的,0.9964,0.00359958,0.992001,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
正品,产品,0.884,和实体店产品一样,0.680549,0.319451,0.290109,2
品牌,产品,1.0,和实体店产品一样,0.680549,0.319451,0.290109,2
正品,正宗,0.871,东西是正宗的,0.996497,0.00350284,0.992216,2
味道,大气,0.871,高端大气上档次,0.999931,6.87827e-05,0.999847,2
物流,大气,0.859,高端大气上档次,0.999931,6.87827e-05,0.999847,2
味道,洋气,0.877,奔放洋气有深度,0.999846,0.000154182,0.999657,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
服务,日常,0.869,日常备货,0.955394,0.0446063,0.900875,2
发货,备货,0.895,日常备货,0.955394,0.0446063,0.900875,2
价格,价格,1.0,价格优惠,0.992851,0.00714879,0.984114,2
质量,质量,1.0,质量有保证,0.999554,0.00044579,0.999009,2
物流,物流,1.0,物流真棒,0.999048,0.000951667,0.997885,2
效果,常备,0.854,家里常备,0.994315,0.00568474,0.987367,2
正品,包装,0.89,ivw包装很好,0.992116,0.00788441,0.982479,2
正品,包装,0.89,三九感冒灵颗粒感冒灵冲剂包装很好,0.983229,0.0167715,0.96273,2
包装,包装,1.0,ivw包装很好,0.992116,0.00788441,0.982479,2
包装,包装,1.0,三九感冒灵颗粒感冒灵冲剂包装很好,0.983229,0.0167715,0.96273,2
质量,回购,0.856,需要再回购,0.936204,0.0637965,0.85823,2
效果,疗效,1.0,疗效很大,0.994751,0.00524894,0.988336,2
